 .eslintrc.js                                                                                                                |    87 +++++++++++++++++++++++++++++++--------------------------------
 toolkit/components/places/tests/unifiedcomplete/test_special_search.js                                                      |   487 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------------------------------------------------
 toolkit/components/places/tests/unifiedcomplete/test_swap_protocol.js                                                       |    57 ++++++++++++++++++------------------------
 toolkit/components/places/tests/unifiedcomplete/test_tab_matches.js                                                         |   209 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------
 toolkit/components/places/tests/unifiedcomplete/test_trimming.js                                                            |    36 +++++++++++++--------------
 toolkit/components/places/tests/unifiedcomplete/test_visit_url.js                                                           |   196 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------
 toolkit/components/places/tests/unifiedcomplete/test_word_boundary_search.js                                                |   167 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------
 toolkit/components/places/tests/unit/.eslintrc.js                                                                           |     4 +--
 toolkit/components/places/tests/unit/head_bookmarks.js                                                                      |     2 +-
 toolkit/components/places/tests/unit/test_000_frecency.js                                                                   |   124 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------
 toolkit/components/places/tests/unit/test_1085291.js                                                                        |    37 ++++++++++++++++-----------
 toolkit/components/places/tests/unit/test_1105208.js                                                                        |     9 ++++---
 toolkit/components/places/tests/unit/test_1105866.js                                                                        |    62 +++++++++++++++++++++++++++++----------------
 toolkit/components/places/tests/unit/test_331487.js                                                                         |    60 +++++++++++++++++++++++++++-----------------
 toolkit/components/places/tests/unit/test_384370.js                                                                         |    66 ++++++++++++++++++++++++++++++++----------------
 toolkit/components/places/tests/unit/test_385397.js                                                                         |    40 ++++++++++++++++++++---------
 toolkit/components/places/tests/unit/test_399266.js                                                                         |    34 ++++++++++++++++---------
 toolkit/components/places/tests/unit/test_402799.js                                                                         |    14 ++++++-----
 toolkit/components/places/tests/unit/test_408221.js                                                                         |    22 +++++++++-------
 toolkit/components/places/tests/unit/test_412132.js                                                                         |    99 +++++++++++++++++++++++++++++++++++++++++++++---------------------------
 toolkit/components/places/tests/unit/test_413784.js                                                                         |    15 ++++++-----
 toolkit/components/places/tests/unit/test_415460.js                                                                         |     7 +++---
 toolkit/components/places/tests/unit/test_415757.js                                                                         |    21 ++++++++++------
 toolkit/components/places/tests/unit/test_419792_node_tags_property.js                                                      |    12 +++++----
 toolkit/components/places/tests/unit/test_425563.js                                                                         |    64 +++++++++++++++++++++++++++--------------------
 toolkit/components/places/tests/unit/test_429505_remove_shortcuts.js                                                        |    10 +++++---
 toolkit/components/places/tests/unit/test_433317_query_title_update.js                                                      |     9 ++++---
 toolkit/components/places/tests/unit/test_433525_hasChildren_crash.js                                                       |     7 +++---
 toolkit/components/places/tests/unit/test_454977.js                                                                         |    42 ++++++++++++++++++-------------
 toolkit/components/places/tests/unit/test_463863.js                                                                         |    10 +++++---
 toolkit/components/places/tests/unit/test_485442_crash_bug_nsNavHistoryQuery_GetUri.js                                      |     7 ++++--
 toolkit/components/places/tests/unit/test_486978_sort_by_date_queries.js                                                    |    25 +++++++++++++------
 toolkit/components/places/tests/unit/test_536081.js                                                                         |     8 +++---
 toolkit/components/places/tests/unit/test_PlacesUtils_annotations.js                                                        |    71 +++++++++++++++++++++++++++++++---------------------
 toolkit/components/places/tests/unit/test_PlacesUtils_invalidateCachedGuidFor.js                                            |    25 ++++++++++++-------
 toolkit/components/places/tests/unit/test_PlacesUtils_isRootItem.js                                                         |    12 ++++++---
 toolkit/components/places/tests/unit/test_annotations.js                                                                    |    95 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------
 toolkit/components/places/tests/unit/test_asyncExecuteLegacyQueries.js                                                      |    23 ++++++++++-------
 toolkit/components/places/tests/unit/test_async_transactions.js                                                             |  1183 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 toolkit/components/places/tests/unit/test_bookmarks_html.js                                                                 |   165 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------
 toolkit/components/places/tests/unit/test_bookmarks_html_corrupt.js                                                         |    43 +++++++++++++++++++++-----------
 toolkit/components/places/tests/unit/test_bookmarks_html_escape_entities.js                                                 |    46 ++++++++++++++++++++++++++--------
 toolkit/components/places/tests/unit/test_bookmarks_html_import_tags.js                                                     |    33 ++++++++++++++----------
 toolkit/components/places/tests/unit/test_bookmarks_html_singleframe.js                                                     |     9 +++++--
 toolkit/components/places/tests/unit/test_bookmarks_json.js                                                                 |   157 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------
 toolkit/components/places/tests/unit/test_bookmarks_json_corrupt.js                                                         |    36 +++++++++++++++++++++------
 toolkit/components/places/tests/unit/test_bookmarks_restore_notification.js                                                 |   134 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------
 toolkit/components/places/tests/unit/test_broken_folderShortcut_result.js                                                   |    33 +++++++++++++-----------
 toolkit/components/places/tests/unit/test_browserhistory.js                                                                 |    29 +++++++++++++--------
 toolkit/components/places/tests/unit/test_childlessTags.js                                                                  |    64 +++++++++++++++++++++++++----------------------
 toolkit/components/places/tests/unit/test_frecency.js                                                                       |   232 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------------------------------------
 toolkit/components/places/tests/unit/test_frecency_decay.js                                                                 |    49 ++++++++++++++++++++++++------------
 toolkit/components/places/tests/unit/test_frecency_observers.js                                                             |    54 +++++++++++++++++++++-------------------
 toolkit/components/places/tests/unit/test_frecency_zero_updated.js                                                          |     2 +-
 toolkit/components/places/tests/unit/test_getChildIndex.js                                                                  |     7 +++---
 toolkit/components/places/tests/unit/test_get_query_param_sql_function.js                                                   |     6 +++--
 toolkit/components/places/tests/unit/test_hash.js                                                                           |    27 ++++++++++++--------
 toolkit/components/places/tests/unit/test_history.js                                                                        |    16 +++++++-----
 toolkit/components/places/tests/unit/test_history_clear.js                                                                  |    73 ++++++++++++++++++++++++++++++++---------------------
 toolkit/components/places/tests/unit/test_history_notifications.js                                                          |    16 ++++++++----
 toolkit/components/places/tests/unit/test_history_observer.js                                                               |    58 ++++++++++++++++++++++++------------------
 toolkit/components/places/tests/unit/test_history_sidebar.js                                                                |    75 ++++++++++++++++++++++++++++++++++---------------------
 toolkit/components/places/tests/unit/test_import_mobile_bookmarks.js                                                        |   429 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------------------------------------------------------------------------------------------------
 toolkit/components/places/tests/unit/test_isPageInDB.js                                                                     |     2 +-
 toolkit/components/places/tests/unit/test_isURIVisited.js                                                                   |    23 +++++++++--------
 toolkit/components/places/tests/unit/test_isvisited.js                                                                      |    21 +++++++++-------
 toolkit/components/places/tests/unit/test_keywords.js                                                                       |   705 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------------------------------------------------------------------------------------------------------------------------
 toolkit/components/places/tests/unit/test_lastModified.js                                                                   |    26 ++++++++++---------
 toolkit/components/places/tests/unit/test_markpageas.js                                                                     |    18 ++++++--------
 toolkit/components/places/tests/unit/test_metadata.js                                                                       |   231 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------
 toolkit/components/places/tests/unit/test_missing_builtin_folders.js                                                        |    94 ++++++++++++++++++++++++++++++++++++++++++++++----------------------
 toolkit/components/places/tests/unit/test_missing_root_folder.js                                                            |    72 +++++++++++++++++++++++++++++++++++++----------------
 toolkit/components/places/tests/unit/test_multi_word_tags.js                                                                |    20 +++++++++------
 toolkit/components/places/tests/unit/test_nsINavHistoryViewer.js                                                            |    19 +++++++-------
 toolkit/components/places/tests/unit/test_null_interfaces.js                                                                |    44 +++++++++++++++++++++-----------
 toolkit/components/places/tests/unit/test_onItemChanged_tags.js                                                             |    20 +++++++++------
 toolkit/components/places/tests/unit/test_origins.js                                                                        |  1261 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 toolkit/components/places/tests/unit/test_origins_parsing.js                                                                |    34 ++++++++-----------------
 toolkit/components/places/tests/unit/test_pageGuid_bookmarkGuid.js                                                          |   135 +++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------
 toolkit/components/places/tests/unit/test_placeURIs.js                                                                      |     6 +++--
 toolkit/components/places/tests/unit/test_promiseBookmarksTree.js                                                           |   152 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------
 toolkit/components/places/tests/unit/test_resolveNullBookmarkTitles.js                                                      |     6 ++---
 toolkit/components/places/tests/unit/test_result_sort.js                                                                    |    42 +++++++++++++++++--------------
 toolkit/components/places/tests/unit/test_resultsAsVisit_details.js                                                         |    45 +++++++++++++++++++++------------
 toolkit/components/places/tests/unit/test_sql_function_origin.js                                                            |    10 +++-----
 toolkit/components/places/tests/unit/test_sql_guid_functions.js                                                             |     9 +++----
 toolkit/components/places/tests/unit/test_tag_autocomplete_search.js                                                        |    27 ++++++++++++--------
 toolkit/components/places/tests/unit/test_tagging.js                                                                        |    19 ++++++++------
 toolkit/components/places/tests/unit/test_telemetry.js                                                                      |    48 ++++++++++++++++++++++-------------
 toolkit/components/places/tests/unit/test_update_frecency_after_delete.js                                                   |    48 +++++++++++++++++++++--------------
 toolkit/components/places/tests/unit/test_utils_backups_create.js                                                           |    36 +++++++++++++++++++--------
 toolkit/components/places/tests/unit/test_utils_getURLsForContainerNode.js                                                  |   153 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------
 toolkit/components/places/tests/unit/test_utils_setAnnotationsForItem.js                                                    |    50 ++++++++++++++++++++++---------------
 toolkit/components/places/tests/unit/test_visitsInDB.js                                                                     |     4 +--
 toolkit/components/printing/content/printPageSetup.js                                                                       |   370 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------------------------------------------------------------
 toolkit/components/printing/content/printPreviewProgress.js                                                                 |    63 +++++++++++++++++++++++++---------------------
 toolkit/components/printing/content/printPreviewToolbar.js                                                                  |   544 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------------------------------------------------------------------------------------------------------------------------
 toolkit/components/printing/content/printProgress.js                                                                        |   273 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------------------------------------------------------------
 toolkit/components/printing/content/printUtils.js                                                                           |   210 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------------
 toolkit/components/printing/tests/.eslintrc.js                                                                              |     5 +---
 toolkit/components/printing/tests/browser_page_change_print_original.js                                                     |    47 ++++++++++++++++++++++++++--------
 toolkit/components/printing/tests/browser_preview_print_simplify_non_article.js                                             |    64 ++++++++++++++++++++++++++++++++---------------
 toolkit/components/printing/tests/browser_preview_switch_print_selected.js                                                  |    80 +++++++++++++++++++++++++++++++++++++++-------------------
 toolkit/components/processsingleton/ContentProcessSingleton.jsm                                                             |    49 ++++++++++++++++++++----------------
 toolkit/components/processsingleton/CustomElementsListener.jsm                                                              |    30 +++++++++++++---------
 toolkit/components/processsingleton/MainProcessSingleton.jsm                                                                |    99 +++++++++++++++++++++++++++++++++++++++++++++++++++---------------------
 toolkit/components/promiseworker/PromiseWorker.jsm                                                                          |    84 ++++++++++++++++++++++++++++++++++++++++++++-----------------
 toolkit/components/promiseworker/tests/xpcshell/.eslintrc.js                                                                |     4 +--
 toolkit/components/promiseworker/tests/xpcshell/data/worker.js                                                              |     4 +--
 toolkit/components/promiseworker/tests/xpcshell/test_Promise.js                                                             |    47 +++++++++++++++++++++++++---------
 toolkit/components/promiseworker/worker/PromiseWorker.js                                                                    |    57 +++++++++++++++++++++++++++++-------------
 toolkit/components/prompts/content/commonDialog.js                                                                          |    98 ++++++++++++++++++++++++++++++++++++++---------------------------------
 toolkit/components/prompts/content/selectDialog.js                                                                          |    82 ++++++++++++++++++++++++++++++------------------------------
 toolkit/components/prompts/content/tabprompts.jsm                                                                           |   186 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------------
 toolkit/components/prompts/src/CommonDialog.jsm                                                                             |   599 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 toolkit/components/prompts/src/Prompter.jsm                                                                                 |  1863 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 toolkit/components/prompts/src/SharedPromptUtils.jsm                                                                        |   249 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------------------------------------
 toolkit/components/prompts/test/.eslintrc.js                                                                                |     8 +++---
 toolkit/components/prompts/test/chromeScript.js                                                                             |    96 +++++++++++++++++++++++++++++++++++-----------------------------------
 toolkit/components/prompts/test/prompt_common.js                                                                            |   313 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------------------------------
 toolkit/components/reader/.eslintrc.js                                                                                      |    10 ++++----
 toolkit/components/reader/AboutReader.jsm                                                                                   |   563 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------------------------------------------------------------------------------------------------------------
 toolkit/components/reader/Readability-readerable.js                                                                         |    16 +++++++-----
 toolkit/components/reader/ReaderMode.jsm                                                                                    |   232 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------------------
 toolkit/components/reader/ReaderWorker.js                                                                                   |    10 +++++---
 toolkit/components/reader/ReaderWorker.jsm                                                                                  |     4 ++-
 toolkit/components/reader/Readerable.js                                                                                     |    29 +++++++++++++++------
 toolkit/components/reader/content/aboutReader.js                                                                            |     4 ++-
 toolkit/components/reader/test/.eslintrc.js                                                                                 |     4 +--
 toolkit/components/reader/test/browser_bug1124271_readerModePinnedTab.js                                                    |    12 ++++++---
 toolkit/components/reader/test/browser_bug1453818_samesite_cookie.js                                                        |   107 ++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------
 toolkit/components/reader/test/browser_readerMode.js                                                                        |   273 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------
 toolkit/components/reader/test/browser_readerMode_hidden_nodes.js                                                           |    21 ++++++++++------
 toolkit/components/reader/test/browser_readerMode_readingTime.js                                                            |   113 +++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------
 toolkit/components/reader/test/browser_readerMode_with_anchor.js                                                            |    96 +++++++++++++++++++++++++++++++++++++++++++++-------------------------
 toolkit/components/reader/test/head.js                                                                                      |    11 ++++----
 toolkit/components/reflect/reflect.jsm                                                                                      |     3 +--
 toolkit/components/remotebrowserutils/RemoteWebNavigation.jsm                                                               |    73 +++++++++++++++++++++++++++++++++++++----------------
 toolkit/components/remotebrowserutils/tests/browser/.eslintrc.js                                                            |     4 +--
 toolkit/components/remotebrowserutils/tests/browser/browser_RemoteWebNavigation.js                                          |    79 +++++++++++++++++++++++++++++++++++++---------------------
 toolkit/components/remotebrowserutils/tests/browser/browser_httpCrossOriginOpenerPolicy.js                                  |   151 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------
 toolkit/components/remotebrowserutils/tests/browser/browser_httpResponseProcessSelection.js                                 |   141 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------------
 toolkit/components/remotebrowserutils/tests/browser/browser_httpToFileHistory.js                                            |    74 ++++++++++++++++++++++++++++++++++++++----------------
 toolkit/components/remotebrowserutils/tests/browser/head.js                                                                 |     6 +++--
 toolkit/components/remotepagemanager/MessagePort.jsm                                                                        |   171 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------
 toolkit/components/remotepagemanager/RemotePageManagerChild.jsm                                                             |    31 ++++++++++++-----------
 toolkit/components/remotepagemanager/RemotePageManagerParent.jsm                                                            |    68 +++++++++++++++++++++++++++++---------------------
 toolkit/components/remotepagemanager/tests/browser/.eslintrc.js                                                             |     4 +--
 toolkit/components/remotepagemanager/tests/browser/browser_RemotePageManager.js                                             |   143 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------
 toolkit/components/reputationservice/test/unit/.eslintrc.js                                                                 |     4 +--
 toolkit/components/reputationservice/test/unit/head_download_manager.js                                                     |    92 ++++++++++++++++++++++++++++++++++++++++++++++++-------------------
 toolkit/components/reputationservice/test/unit/test_app_rep.js                                                              |   430 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------------------------------------------------------------------------------------
 toolkit/components/reputationservice/test/unit/test_app_rep_maclinux.js                                                     |   169 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------
 toolkit/components/reputationservice/test/unit/test_app_rep_windows.js                                                      |   259 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------------------------------
 toolkit/components/reputationservice/test/unit/test_login_rep.js                                                            |   124 ++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------
 toolkit/components/resistfingerprinting/RFPHelper.jsm                                                                       |   245 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------
 toolkit/components/satchel/.eslintrc.js                                                                                     |   109 ++++++++++++++++++++++++++++++++++++++++++++++---------------------------------
 toolkit/components/satchel/AutoCompletePopup.jsm                                                                            |    51 ++++++++++++++++++++++---------------
 toolkit/components/satchel/FormAutoComplete.jsm                                                                             |   216 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------------------------
 toolkit/components/satchel/FormHistory.jsm                                                                                  |   425 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------------------------------------------------------------------------------
 toolkit/components/satchel/FormHistoryStartup.jsm                                                                           |    33 +++++++++++++++---------
 toolkit/components/satchel/FormSubmitChild.jsm                                                                              |    39 +++++++++++++++++++----------
 toolkit/components/satchel/InputListAutoComplete.jsm                                                                        |    32 +++++++++++++-----------
 toolkit/components/satchel/nsFormAutoCompleteResult.jsm                                                                     |    41 ++++++++++++++++++------------
 toolkit/components/satchel/test/.eslintrc.js                                                                                |     4 +--
 toolkit/components/satchel/test/browser/.eslintrc.js                                                                        |     4 +--
 toolkit/components/satchel/test/browser/browser_close_tab.js                                                                |    33 ++++++++++++++----------
 toolkit/components/satchel/test/browser/browser_popup_mouseover.js                                                          |    39 ++++++++++++++++++-----------
 toolkit/components/satchel/test/browser/browser_privbrowsing_perwindowpb.js                                                 |    59 ++++++++++++++++++++++++-------------------
 toolkit/components/satchel/test/parent_utils.js                                                                             |    95 ++++++++++++++++++++++++++++++++++++++++++++-------------------------
 toolkit/components/satchel/test/satchel_common.js                                                                           |    61 +++++++++++++++++++++++++++++----------------
 toolkit/components/satchel/test/unit/.eslintrc.js                                                                           |     4 +--
 toolkit/components/satchel/test/unit/head_satchel.js                                                                        |    50 ++++++++++++++++++++++---------------
 toolkit/components/satchel/test/unit/test_async_expire.js                                                                   |    46 +++++++++++++++++++---------------
 toolkit/components/satchel/test/unit/test_autocomplete.js                                                                   |   232 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------
 toolkit/components/satchel/test/unit/test_db_corrupt.js                                                                     |    77 ++++++++++++++++++++++++++++++--------------------------
 toolkit/components/satchel/test/unit/test_db_update_v4b.js                                                                  |     2 +-
 toolkit/components/satchel/test/unit/test_db_update_v999a.js                                                                |     2 +-
 toolkit/components/satchel/test/unit/test_db_update_v999b.js                                                                |     2 +-
 toolkit/components/satchel/test/unit/test_history_api.js                                                                    |   279 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------------
 toolkit/components/satchel/test/unit/test_notify.js                                                                         |    91 +++++++++++++++++++++++++++++++++++++++---------------------------
 toolkit/components/satchel/test/unit/test_previous_result.js                                                                |     9 ++++---
 toolkit/components/search/SearchService.jsm                                                                                 |  1716 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 toolkit/components/search/SearchStaticData.jsm                                                                              |     9 +++----
 toolkit/components/search/SearchSuggestionController.jsm                                                                    |   180 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------
 toolkit/components/search/SearchSuggestions.jsm                                                                             |    88 +++++++++++++++++++++++++++++++++++++++++++---------------------
 toolkit/components/search/Sidebar.jsm                                                                                       |    15 ++++++-----
 toolkit/components/search/tests/SearchTestUtils.jsm                                                                         |    17 ++++++-------
 toolkit/components/search/tests/xpcshell/.eslintrc.js                                                                       |     4 +--
 toolkit/components/search/tests/xpcshell/head_search.js                                                                     |   167 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------
 toolkit/components/search/tests/xpcshell/test_SearchStaticData.js                                                           |    25 +++++++++++++------
 toolkit/components/search/tests/xpcshell/test_addEngineWithDetails.js                                                       |    22 ++++++++++++----
 toolkit/components/search/tests/xpcshell/test_addEngineWithDetailsObject.js                                                 |    42 +++++++++++++++++++++++--------
 toolkit/components/search/tests/xpcshell/test_addEngineWithExtensionID.js                                                   |    22 ++++++++++++----
 toolkit/components/search/tests/xpcshell/test_addEngine_callback.js                                                         |    40 +++++++++++++++++++++--------
 toolkit/components/search/tests/xpcshell/test_async_disthidden.js                                                           |     9 ++++---
 toolkit/components/search/tests/xpcshell/test_async_profile_engine.js                                                       |     3 +--
 toolkit/components/search/tests/xpcshell/test_big_icon.js                                                                   |    26 +++++++++++++------
 toolkit/components/search/tests/xpcshell/test_chromeresource_icon1.js                                                       |    18 +++++++++-----
 toolkit/components/search/tests/xpcshell/test_chromeresource_icon2.js                                                       |     2 +-
 toolkit/components/search/tests/xpcshell/test_currentEngine_fallback.js                                                     |     5 +++-
 toolkit/components/search/tests/xpcshell/test_defaultEngine.js                                                              |     2 +-
 toolkit/components/search/tests/xpcshell/test_engineUpdate.js                                                               |     7 ++++--
 toolkit/components/search/tests/xpcshell/test_engine_set_alias.js                                                           |    20 +++++++--------
 toolkit/components/search/tests/xpcshell/test_geodefaults.js                                                                |   143 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------
 toolkit/components/search/tests/xpcshell/test_hasEngineWithURL.js                                                           |    32 +++++++++++++++---------
 toolkit/components/search/tests/xpcshell/test_hidden.js                                                                     |    46 ++++++++++++++++++++--------------
 toolkit/components/search/tests/xpcshell/test_ignorelist.js                                                                 |    35 +++++++++++++++++++++-----
 toolkit/components/search/tests/xpcshell/test_init_async_multiple.js                                                        |     1 -
 toolkit/components/search/tests/xpcshell/test_invalid_engine_from_dir.js                                                    |     5 +++-
